surname,speaker,previous_surname,previous_speaker,speech
break,break,break,break,break
"","","fazio","Mr. Fazio","tion by the average person and the more than average person. That is \ntheir genius. I think the major problem, assuming that the \nstructure of the law were to remain essentially unchanged, is a \nmatter of political education.\n    Mr. Driesler. The one comment that I would have is that \nwhile almost I think any standard of a skinny PAC or broad \nlevels of participation or low average dollar contribution, a \nRealtor PAC would fall into that framework, so I could sit \nthere and be very self-righteous and say, yes, yes, limit those \nPACs and we can go ahead and do our business the way we are \ndoing it now.\n    But prior to going with the National Association of \nRealtors, I was with another real estate trade association here \nin town. I also oversaw their PAC. They did not by the nature \nof the membership have as broad a base. They tended to \nrepresent companies as opposed to individuals and we had a much \nhigher dollar contribution. We had a much smaller number of \npeople contributing. We also had a much smaller overall total \ndollar amount in which to give.\n    I think it would be unfair to say that that PAC is somehow \nor other tainted or not viable, because I tend to agree with \nthe statement that participation, the problem of participation \nis solved by getting more people involved and that includes \npeople who are able to write $1,000, or even sometimes \nmultithousand-dollar checks to a PAC, as long as there is full \ndisclosure, which we would, as to where those contributions are \ncoming to and who those contributions are going to, I think \nthat is the real problem that needs to be addressed and solved \nby disclosure, which is exactly what the PAC reform of 1974 \ndid."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    Thank you.\n    The Chairman. I think I will use Mr. Crane as a foil since \nhe is not here.\n    In part of his testimony he indicated what contempt the \nlegislators earlier must have had for the process by virtue of \nthe structure that they created. I was going to engage him in \ndiscussing the fact that everybody who has been elected has \ncome through the process doesn't necessarily make them \ncontemptuous. They may be ignorant or naive about the \nconsequences of the decisions they made.\n    What we tried to remind people in the first hearing was \nthat we had a spurt of laws basically in the early 1970s, one \ncourt case, and then a series of decisions from a commission \nthat was created out of those laws, with virtually no changes \nsince then; a lot of stops and starts and attempts, but no \nfundamental reexamination.\n    What we are trying to do at this time, notwithstanding the \npressure to move product, which many of us believe to be \nimperfect in a number of ways, is to carry out a more \nfundamental examination of what went on in the 1970s, so that \nwe don't create those, as Mr. Stockmeyer said, unintended \nconsequences.\n    When you began looking at the way in which individual \ncontributions relate to individuals who are part of \npartnerships which get counted if they contribute to the \npartnership, back toward the individual contribution, but that \nif they had made it through a PAC, it doesn't count toward the \nindividual contribution, it creates a rather mine field of when \nand how and through which structure "
break,break,break,break,break
"","","fazio","Mr. Fazio","you contribute. I don't think it was through contempt. I just don't \nthink folks understood what they were doing.\n    Mr. Driesler, you outlined the activity of the Realtors \nPAC, and I said earlier that I thought political parties were \nrelatively unique institutions in that they carried on a series \nof activities that no other institution carried on, and I \ntalked about recruiting candidates for office and making sure \nthose candidates get elected and to program public policy.\n    In your outline of your PAC, talking about your issues \nthrust and recruiting candidates and helping to finance them \nsounds a lot like a political party. I was sitting here trying \nto go over my definition, and I said, wait a minute; there are \nseveral Members of Congress who were in fact realtors when they \nran for office, and several of them have indicated to me, \nnotwithstanding the fact that they were realtors, the realtors \ndid not contribute to their election, but to their opponents, \nwho happened to be incumbents.\n    I just use that for this segue. I still believe my \ndefinition is valid because I haven't seen too many situations \nwhere the Democrats help a Republican get elected or a \nRepublican helps a Democrat, or any other party structure."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    Only indirectly.\n    The Chairman. That goes back not to contempt, but ignorance \nand naivete. I have a real concern about the belief that many \npeople think political parties are super-PACs or PACs are mini-\nparties. I believe that neither is either.\n    Mr. Stockmeyer, when you went through your analysis of what \nwould happen in the system if we followed the wishes of some of \nour colleagues and did away with PACs, and you indicated there \nwould be fewer dollars, there would be more time spent trying \nto raise dollars, more reliance on the wealthy, less \naccountable in terms of the structure, education would suffer \nstructure, and my desire to respond to you at that time was \nonly if you keep the current structure, because what you have \ndone is shut down political parties which used to perform all \nof those functions. If you released political parties, it \nwouldn't necessarily produce the result that you have.\n    I guess what it does is caution us that if we are going to \nmake a change in one area, we had better understand it is going \nto have an influence in another.\n    I will make one more statement.\n    Mr. Gora, the appeal is always fundamentally exciting when \nsomeone tells me the First Amendment says, ``Congress shall \nmake no law.'' Yes, but Justice Holmes said you can't shout \nfire in a crowded theater if there is no fire. So from that \nabsolute position of the First Amendment, which is sometimes \ndifficult to defend, I don't know that I absolutely support \nsomebody's ability, not necessarily based upon any achievement \nthat occurred in their lifetime other than an accident of \nbirth, to be able to go into the political arena and blow out \nanybody else's ability to participate. There I am wrestling \nwith the question of yes, but, yes but, as we move through it.\n    Now, your point in Buckley, I think is more reinforced \ntoday about disclosure being the fundamental sunshine in the \nsystem, because technology allows us to make disclosure a real-\ntime part of "
break,break,break,break,break
"","","fazio","Mr. Fazio","the campaigns more today than ever before. We just passed a bipartisan, \nwith no objection, reform in the statutes to allow the FEC to \nbegin electronic filing, and I think in a short time we will \nhave a real time campaign participation on the question of \ndisclosure.\n    But notwithstanding that, I still bump up against Justice \nHolmes' argument of not being able to shout fire in a crowded \ntheater when there is no fire.\n    Mr. Gora. You are correct; the First Amendment has not been \ninterpreted as absolutely protecting all utterances, written or \nspoken. On the other hand, where political speech is concerned, \nthe Court has given the First Amendment its most stringent \napplication. And so the words of the First Amendment are a \nspecial caution that of the various kinds of laws that threaten \nthe First Amendment right of expression, of communication, the \nones that we are to be most concerned with are those that \nemanate from Congress, and particularly those that form the \nrules of the political road.\n    Mr. Stockmeyer. Mr. Thomas, if I could comment on your \nquestion of what happened in the 1970s and about political \nparties.\n    I was around when the 1974 Act was passed, and shortly \nafter it took effect found myself trying to manage the National \nRepublican Congressional Committee, the campaign arm of House \nRepublicans under the new law. I found at that time most \neverybody, least of all incumbents, had no idea of what was in \nthat 1974 Act and were astounded when they came to us in the \n1976 election and said where is my big amount of money that I \nused to get from my campaign Committee. I am sorry; we can't \ngive it to you because the law treats us as no more than a \nsuper-PAC. That is unacceptable I think to the two-party system \nin this country or any number of party system, for that matter.\n    The party Committees are not special interests. The party \nCommittees are there for a broad range of purposes. Obviously, \nI am biased on this point, but I think the whole system would \nbe better off if the parties were stronger, were able to do \nmore.\n    I would take all their limits off, subject them to full \ndisclosure, and I think the system would be a lot better off if \nwe did that. I don't think that would stop PACs from trying to \ndo what they can do in their little narrow corners of the world \nor broad corners, but they should be encouraged as well.\n    But in many ways the parties have supplanted the law, the \npresidential campaigns are not as vigorous as they should be. \nThe 1974 Act is a failure and we really ought to examine it and \nconsider taking some of it off, not putting more of it on.\n    Why would we take a failed law and do more of it? It is \nbeyond me that we should move in the same direction that the \n1974 Act did.\n    The Chairman. Would I be pushing it if I referred to an \narticle in the Wall Street Journal today entitled ``The Man Who \nRuined Politics,'' which is an article about Fred Wertheimer \nand Common Cause and their view of a destroy-the-field-to-save-\nit-approach to campaign financing.\n    Does anyone want to respond to that general question; \nbecause otherwise I would go to the PACs and say this. \nNotwithstanding the statements that you have made, one of the \ncriticisms which I "
break,break,break,break,break
"","","fazio","Mr. Fazio","think has a degree of concern, if it is valid, is the broader argument \nof what we have here, our diverse educational and informational \nstructures that allow us to bring more people into politics and \nallow for participation in politics through pooled dollars has \nlargely not been achieved. Rather, basically what we have in \nmost PACs are centralized check collecting agencies that are \nprimarily interested in influencing the system vis-a-vis \nassisting incumbents to remain in office.\n    I put this fairly harshly, and I guess the way I would ask \neach of you to respond is by asking have you found that your \nattempts to educate and inform folk satisfied you in terms of \nfulfilling the goals that you had about getting them involved \nin the system, or has it been as frustrating as to most other \nfolk trying to get your average person involved? Does the hook \nof participation either in the professional letter carriers or \nrealtors and the tie to the PAC which is part of their at least \nwork-a-day world--has that been a lever that you have found you \ncould use to get people more interested in the system?\n    Mr. Driesler. The answer is absolutely yes. Let me give you \nexamples of the two gentlemen who are sitting here today.\n    In your district, Mr. Thomas, we have 1,581 Realtors. We \nget 500 plus of those who donate to the PAC every year, a 31 \npercent participation rate. In Mr. Fazio's district, he has \nover 5,500 Realtors in his district; 2,300 plus donate to the \nPAC, over a 43 percent participation."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    I just came out for in-district fund-raising.\n    Mr. Driesler. One of the things that we are most proud of \nis that our decision making is from the ground up. And you \ngentlemen both know because you have gone through the process, \nthe national PAC trustees don't ever originate a request. They \nrespond to, approve, deny, amend a request that originates in \nyour home congressional districts in your home State.\n    You have gone to those candidate interviews. They look at \nyour voting record and they choose to support you because you \nhave been right on issues that are important to those realtors \nback in those home congressional districts and home States. \nThey may choose, and in many instances have chosen, that even \nif a realtor runs that they not support them, not just because \nthey are a realtor, but because more fundamentally we believe \nthat it is important to get realtors involved, but we think it \nis important to support those people who believe in private \nproperty rights, who believe in homeownership opportunities, \nwho believe in the type of issues that you gentlemen espouse, \nand to make sure that people like you remain in Congress if you \nare there, and if you are not in Congress, to do everything we \ncan to get you there.\n    Our PAC was the fifth largest donor to challengers in open \nseats during this last election cycle. We habitually run about \nthat level. We put a lot of our resources into open seats and \ninto challenger seats. But yes, we do give a lot to incumbents, \nbut individuals give proportionately the same amount to \nincumbents as PACs do, because you are dealing with a known \nquantity, and as one person alluded to in the earlier panel, \nyou are dealing with an odds that heretofore have said 98 \npercent of you get reelected. Those odds have come down \nslightly in the last two election cycles, but it is "
break,break,break,break,break
"","","fazio","Mr. Fazio","still 90-plus percent, which is a pretty good bet in any horse race. \nBut still, fundamentally, notwithstanding that, we look \nprimarily at issues, at voting records and what the realtors \nback home tell us who they want us to support and that makes \nthe determination.\n    The Chairman. The point I tried to make about comparing the \nrealtors to political parties was to point out that even if you \nemulate most of what a political party does, you can't do it \nbecause PACs are not mutually exclusive operations like \npolitical parties. Political parties are in fact unique \ninstitutions, and my definition survived even your expanded \nrole for PACs.\n    Mr. Driesler. And we would support expanded roles for \npolitical parties. We have been major donors to political \nparties in the belief that it is important to have a viable \ntwo-party system.\n    Mr. Parmelee. Mr. Chairman, in part, the reason that PACs, \nas individual as you so well pointed out before, end up \nsupporting so many incumbents is you develop a voting record. \nYou develop a history with the organization of how you deal \nwith that organization, and therefore the organizations tend to \ngo more towards incumbents.\n    But in open seats, we encourage our State leadership to \ninterview the candidates and to actually get involved, give \nthem a questionnaire and see where they stand on issues that \nare vital to us. And we also feel that those people who do give \nmoney to PACs really become stakeholders and really do care \nabout voting, frankly, more than our other members do.\n    Mr. Driesler. Let me add, we have over 200,000 of our \nmembers who have at some time given to the PAC. When we have an \nissue before Congress, we will typically send out a call to \naction. No doubt you have been recipients of some of those \ncalls and letters.\n    We have tracked the amount, the percentage response from \nthose who have given to the PAC versus those who have not, and \nit is like three and four times the level of people who are \nwilling to pick up the phone or get out their pen and pencil \nand write a Member of Congress or call them or send them a \ntelegram from people who have that stake hold because they have \ngiven to the PAC. We think that is an important correlation.\n    Now, it is what comes first; the chicken or the egg, and \nthat is hard to answer, but there is a clear correlation with \ntheir willingness to participate in other levels, including \nvoting, including working in the opportunity races, \nvolunteering their time, to the fact that they have given a \ndollar or $2.00 or $5.00 or whatever to the PAC versus that \nperson who has not given a nickel.\n    Mr. Stockmeyer. Mr. Chairman, let me add on this incumbency \npoint, the seeming bias of PACs toward incumbents, I think it \nis sort of a bum rap because almost every form of political \ngiving tends to favor incumbents. But one chart you might \nconsider having for another hearing is to measure the years \nwhere there is political volatility and opportunity and you \nwill find then the PAC percentages that go to nonincumbents \nincreases.\n    PACs are very heavily involved where there are marginal \nraces. Some PACs are on one side and some are on the other. But \nthey are in there. But that shouldn't--it is difficult for us \nto accept the idea that people would challenge our right to \ncome together, but it is even more abhorrent I think \nconstitutionally that anyone would "
break,break,break,break,break
"","","fazio","Mr. Fazio","question how these people decided to express themselves politically \nthrough their fund-raising. I think that that is a fundamental \npoint that we forget. If a PAC organizes and decides to give \nall its money to incumbents, so what? That is their right.\n    The Chairman. Mr. Fazio."
"fazio","Mr. Fazio","fazio","Mr. Fazio","    I just wanted to comment, I am aware that the \ntwo PACs at the table do give to parties. Many don't and I \nthink that is up to each individual PAC to determine. But in \nthe last Congress one of the issues that slowed down the \nultimate resolution of the conference on campaign finance \nreform was with the elimination of soft money for the two \nparties, certainly the national Committees and the House \nCommittees.\n    It was the suggestion of some, including this Member, that \nwe be able to take more money from PACs to make up for--only a \nsmall amount, I am sure, of the shortfall that would have \noccurred with those party Committees. Even though we had only \nsuggested a modest increase in what PACs could give, and even \nthough those PACs would have been vastly reduced in their \nability to give to Members given the other aspects of the bill \nthat reduced the total amount of PACs that Members could take \ndollars from, we were unable to get support from any of the \noutside support groups for campaign finance reform for the \nconcept of giving more money to the parties. So they have not \nonly a concern about PACs generically, they have a concern \nabout giving more money from PACs to the parties, which is I \nthink one of the reasons why every time we attempt to legislate \nin this area we end up weakening the parties even more. I would \nhave hoped for more flexibility, but it didn't exist in the \nlast cycle.\n    Mr. Gora. If I might amplify on that point, one of the \npoints we have always tried to make as both a political science \nand a constitutional law point was that if you restrict \npeople's ability to use their resources to communicate their \nmessage in one way, they will try to do it in another way, and \nthat is perfectly understandable. But then you will have as \nskewed and imbalanced a system as you thought you were trying \nto create. That is the law of unintended consequences that we \nare talking about. That is why good political science and good \nconstitutional law come together in a way that says the right \nof candidates and PACs and issue groups and lobby groups and \nmedia groups are all the same right under the first amendment, \nto speak, to communicate, to use their resources essentially \nwithout limitation.\n    The Chairman. One comment on that, and I would like you to \nreact to it. It is in part taking off from what Mr. Fazio has \nsaid. I think there is some concern, and I would like some \nconstitutional reaction or rational political reaction to the \nargument about the movement of money in politics horizontally \nor vertically. One way money moves is vertically, the idea that \nif an individual contributes to a PAC, then the PAC is supposed \nto contribute to a candidate running for office. Also, if an \nindividual contributes to a party, then the party can \ncontribute to the candidates of that party, this is vertical \nmovement of money.\n    There is a concern about horizontal movement of money from \nindividuals to PACs and from PACs to parties, and then from \nparties to candidates, or from individuals or PACs to other \ncandidates who "
break,break,break,break,break
"","","fazio","Mr. Fazio","are usually incumbents who then have leadership PACs of their own which \nthen contribute to other candidates running for office. There \nis some concern that the horizontal movement of money within \nthe system short circuits both individuals, PACs and political \nparties in the system.\n    Any reaction to that? Some people watching on television \nmight want to know what in the world is he talking about? I \nthink you folks do, and as we talk about it more, then people \nmight understand.\n    Mr. Driesler. The National Association of Realtors a number \nof years ago--we have been around this racetrack, too, on \ncampaign finance reform--are on record as having favored and \ncalled for the abolition of leadership PACs. Our national PAC \ntrustees a couple of years ago said, let's put our money where \nour mouth is, and we have voluntarily suspended giving money to \nleadership PACs for the very reasons you just so well \narticulated.\n    The political party issue has been a little bit difficult \nfor us; I will be honest with you. There are many within our \nassociation who feel that if we give to a party they may in \nfact give then to candidates that our Realtors wouldn't \nsupport, in fact may be opposing, and that that is somehow a \nnot wise use of the money. On the other hand, there are those \nwho feel that parties are important, that they serve a vital \ninterest of recruiting candidates, of helping get the message \nout, getting people involved, so we have been somewhat mixed.\n    We have reduced our level of party giving but we have not \neliminated it completely I guess in an effort to try to strike \na balance between those who feel we should be giving all our \nmoney either to candidates or to issues or to direct \ninvolvement as opposed to the horizontal transfer versus fill \nsome legitimate and valid need to support the major political \nparties.\n    The Chairman. Let me say that if you were looking at it in \nthe negative, the argument would be that people wouldn't want \nto move money horizontally because they would lose the \ninfluence, and the whole purpose of giving money is to \ninfluence, and why would you give money to somebody else to let \nthem influence when it is your money.\n    I think the positive and legitimate way is accountability, \nthe concern about being able to disclose and have disclosure \nmeans something in terms of where the money originated and \nwhere it went. I do believe and I do agree with the gentleman \nfrom California that when individuals or PACs contribute to \npolitical parties there is a way to structure for \naccountability and for disclosure that would be different from \nthe horizontal movement of money in the leadership PACs or \nother noninstitutional structured giving.\n    Thank you very much for your participation. We may be back \nto you; obviously we will for ideas, and this may lead to \nadditional hearings and we very much appreciate your input.\n    We have just heard from representatives of PACs and I \nthought it appropriate that in a discussion about PACs that \nalthough it is always valuable to hear from people who \nrepresent PACs, that we might ought to also have a panel of \npeople who are members of PACs and who are themselves \nparticipants in PACs. So the third panel will consist of Kevin \nKincaid, who is a fire fighter from Fair"
break,break,break,break,break
"","","fazio","Mr. Fazio","fax County, Virginia, and by virtue of his occupation and his choice, a \nmember of the International Association of Fire Fighters, and I \nassume their PAC.\n    Adrienne Baylin is an employee of Baltimore Gas & Electric \nCo. John Kavanaugh is a member of the National Restaurant \nAssociation; and Nancy Dietz is a teacher with the Frederic \nCounty School System and a member of the National Educational \nAssociation PAC.\n    Let's begin with Adrienne Baylin. I will tell all of you, \nif you have written testimony, it will be made a part of the \nrecord. You have five minutes to inform the Committee in any \nway you see fit about political action Committees, your role \nand participation in them."
break,break,break,break,break
"","","fazio","Mr. Fazio","<DOC>\n   STATEMENTS OF ADRIENNE BAYLIN, EMPLOYEE, BALTIMORE GAS & \nELECTRIC CO.; JOHN KAVANAUGH, KAVANAUGH'S ESQUIRE CLUB, MEMBER, \n    NATIONAL RESTAURANT ASSOCIATION; NANCY DIETZ, TEACHER, \n     FREDERICK COUNTY SCHOOL SYSTEM, NATIONAL EDUCATIONAL \n                        ASSOCIATION PAC"
break,break,break,break,break
"","","fazio","Mr. Fazio","<DOC>\n                  STATEMENT OF ADRIENNE BAYLIN"
break,break,break,break,break
"","","fazio","Mr. Fazio","    Ms. Baylin. Chairman Thomas, Ranking Member Fazio, \nrespected Committee members, I am Adrienne Baylin. I am an \nemployee of Baltimore Gas & Electric Company. I come before you \ntoday as a supporter of political action Committees.\n    PACs are important to me as an individual. Our PAC has \nenabled me to make my contributions count. By recognizing \ncommon goals and interests, BGE employees and retirees have \nbanded together to voice our views to legislators, both to our \nMaryland delegation and on a national scale.\n    As an individual, I would not have supported candidates \nthroughout the United States. Small political contributions by \nan individual seem insignificant compared to the cost of a \npolitical campaign. By pooling resources, BGE PAC gives me a \nvoice while supporting the political process.\n    Contributing to a PAC is a very personal issue. The welfare \nof business itself is important to me. A less than favorable \nbusiness climate jeopardizes my livelihood. In the current \neconomic climate of cost cutting and downsizing, more and more \nbusinesses disappear. I want our PAC to support business \ninterests to broaden Maryland's economic base.\n    I have come to look forward to BGE PAC newsletters. Through \npublications and discussions, PACs have a definite impact on \nneutralizing voter apathy and informing each member. PAC \nmembers tend to get involved. This results in better \ngovernment.\n    Not all PAC issues conform to party values. My ideals tend \nto cross party lines. PACs are nonpartisan entities. They \nallocate funds based on voting record and an individual's view \nof issues. I feel this gives me the ability to support the best \nchoice for political office. As a PAC, we have argued support \nfor a candidate that expressed our collective viewpoint. PACs \nsupport the common goals, setting aside the interests of the \nindividuals for the benefit of the many, and that benefits all."
break,break,break,break,break
"","","fazio","Mr. Fazio","    Nothing in this world is perfect, but by keeping PACs \nviable in a small way we try to achieve perfection. I implore \nyou to leave me my voice.\n    Thank you.\n    The Chairman. Thank you very much."
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    The Chairman. Mr. Kavanaugh, I neglected to State that the \nreason you are a member of the association is, I presume, \nbecause you own Kavanaugh's Esquire Club, which is located \nwhere?\n    Mr. Kavanaugh. In Madison, Wisconsin.\n    The Chairman. If you are going to come here, you might as \nwell get a plug out of it. You just got the cheapest national \nadvertising rate in the Nation.\n    Mr. Kavanaugh. I appreciate it."
break,break,break,break,break
"","","fazio","Mr. Fazio","<DOC>\n                  STATEMENT OF JOHN KAVANAUGH"
break,break,break,break,break
"","","fazio","Mr. Fazio","    Mr. Kavanaugh. Thank you, Chairman and members of the \nCommittee. Thank you for inviting me here today.\n    I am John Kavanaugh and I am testifying on behalf of the \nNational Restaurant Association, the leading organization for \nthe U.S. food service industry. Our industry is made up of \nnearly 740,000 food service units throughout the United States.\n    I own Kavanaugh's Esquire Club in Madison, Wisconsin. We \nhave been in business for nearly 50 years. I grew up working in \nthe restaurant for my father. That started in 1947 and I bought \nthe restaurant from him in 1981. My son, now 23, is now working \nfor me, and I hope some day that he will own the restaurant, \ntoo.\n    Kavanaugh's Esquire Club sometimes is asked questions, what \nkind of business we are, because some people think that we are \nmaybe a private club. The Kavanaugh Esquire is a steak and \nseafood restaurant that serves lunch and dinner, seven days a \nweek. Our customers tend to be regulars, everyone from local \nresidents to a local Oscar Mayer meat packing plant, as well as \nmany politicians, State and local, that come to the restaurant \nto meet and eat.\n    When the phrase ``campaign finance'' hits the headlines, \npeople think that political corruption, high-stake campaign \ncontributions, and big ticket fund-raisers are appropriate. \nThey don't think of people like me. I am here today because I \nwould like to put another face on it, one that I think is truer \nto life even if it is not good for the headlines.\n    I am a regular contributor to the National Restaurant \nAssociation Political Action Committee and for the past two \nyears I have served as a PAC trustee, which means I have gotten \nmore involved in both fund-raising and deciding where to spend \nour money. It has given me a real feel for the way a good PAC \ndoes business and I am proud that we do it that way.\n    Our PAC is a significant PAC. Last election cycle, \nrestaurant owners contributed over $700,000 to the \nassociation's PAC. Nearly 60 percent of them contributed less \nthan a hundred dollars. These are not shadowy figures with deep \npockets, but they are people like me who have literally \ninvested their lives work in their restaurant and who want to \ncome together as an industry to impact on national politics.\n    We can be as different from each other as the Esquire Club \nis from McDonalds, but we share a lot of same concerns. We \nbelieve in a strong free enterprise system and getting rid of \nregulations that don't make sense, and keeping our taxes low so \nthat our capital can go back into our businesses. That is why \nthis PAC spends its money extremely diligently. Put simply, we \nsupport our supporters and we oppose those who oppose us."
break,break,break,break,break
"","","fazio","Mr. Fazio","    Based on recommendations from local restaurateurs, we scour \nthe country early and often for promising challengers, both \nincumbents and nonincumbents. Last year, 45 percent of our \ncontributions went to challengers and not incumbents. That is a \nhigher proportion than the average PAC. In fact, it is a higher \nproportion than the general public contracts to nonincumbents. \nWe did that because we were dead serious about standing up for \nan industry that accounts for 9 million jobs and $290 billion \nin annual sales.\n    I tell you all this because we have nothing to hide at our \nPAC. It is a clean way of doing business, and like I said, I am \nproud of it. I don't kid myself that a donation to my PAC is \nnot going to make or break an election. It makes me part of the \ndemocratic process, so it is the easiest way for me to \nparticipate in the process on behalf of my industry that is my \nlivelihood.\n    I am at my restaurant six and a half days a week, usually \nworking 12-hour days. My main goal is keeping my customers \nhappy and keeping them coming back to see me. But because I \nknow Congress' decisions in Washington affect the way I operate \nmy restaurant in Madison, Wisconsin, I want to be involved at \nthe national level, too, and the PAC gives me a way to do this.\n    People say that PACs cut the average citizen out of the \nelectoral process. I am here to say the exact opposite. \nLiterally thousands of restaurant operators have been brought \ninto the electoral process by the National Restaurant \nAssociation Political Action Committee. As you know, the names \nof anyone contributing over $200 are available as a matter of \npublic record. We are happy to provide the names of all others, \ntoo. I can hardly think of a more open and responsible way to \nencourage participation in the democratic process.\n    The Chairman. Thank you."
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    The Chairman. Ms. Dietz, representing the NEA. I assume you \nare a teacher?\n    Ms. Dietz. Yes.\n    The Chairman. What do you teach?\n    Ms. Dietz. I teach math.\n    The Chairman. What level?\n    Ms. Dietz. Seventh grade. Will there be a quiz?\n    The Chairman. It was less the subject and more the age \nlevel. The combination of the two must keep you busy. Thank \nyou."
break,break,break,break,break
"","","fazio","Mr. Fazio","<DOC>\n                    STATEMENT OF NANCY DIETZ"
break,break,break,break,break
"","","fazio","Mr. Fazio","    Ms. Dietz. Good afternoon. I am Nancy Dietz, a seventh \ngrade math teacher at West Frederick Middle School in \nFrederick, Maryland. I have come to speak to you today because \nI believe that you should maintain my right to participate in \nthe political action Committee of the National Education \nAssociation.\n    As a teacher, my influence is not great. I do not often get \nthe opportunity to speak with Members of Congress. But it is \nimportant that you hear my message. That message is that you \nmust see to it that every child in the United States has an \nopportunity to learn. That opportunity often depends on you. \nYou make decisions that affect schools and teachers and \nchildren, and your decisions are a result of a political \nprocess that affects us all.\n    How can I take part in that process? How can I join the \ndebate? You do not often hear my voice, but you hear me because \nI can join with others like me to raise a collective voice in \nsupport of education. You hear the message of the NEA.\n    In my community of Frederick, Maryland, during the last \nelection over $40,000 was raised in six weeks in support of \ncandidates sympathetic to the interests of builders and other \nlocal businesses. It took the teachers of Frederick four years \nto raise $7,000 to support education. The teachers had $7,000 \nto carry the message of support for public education to the \nvoters.\n    Guess who won? At the national level, it is those big \ncorporations with great big blue chip names who raise money to \npay for advertisements and mailings. They have money, they have \na voice, and they are heard. Teachers don't have that kind of \nmoney. Teachers don't have that kind of money, but isn't it \nimportant that we have a voice? Isn't it only fair that my \ninterests be represented in the political process along with \nthose of large corporations? Through my individual \ncontributions to my local, State, and national PACs, I have \ninfluence. I am included. Please protect my right to be heard.\n    Thank you very much for the opportunity to speak to you."
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    <GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break,break
"","","fazio","Mr. Fazio","    The Chairman. Let me say briefly, I think it would be an \namendment that you would accept to your testimony that every \ntime you said ``corporation,'' you would say ``individuals in a \ncorporation,'' since clearly it is illegal for corporations to \nparticipate in Federal elections. It was the individuals in the \ncorporations.\n    Ms. Dietz. That was my intent.\n    The Chairman. Right.\n    Mr. Kincaid, how long have you been a firefighter?\n    Mr. Kincaid. Almost 17 years.\n    The Chairman. Thank you. Please proceed."
break,break,break,break,break
"","","fazio","Mr. Fazio","<DOC>\n                   STATEMENT OF KEVIN KINCAID"
break,break,break,break,break
