surname,speaker,previous_surname,previous_speaker
"","","heitkamp","Senator Heitkamp","    My name is Richard Johns. I am the Executive Director of the \nStructured Finance Industry Group, Inc. (``SFIG''), a trade industry \neducation and advocacy group established in March 2013 that presently \nis comprised of over 160 corporate members from all sectors of the \nstructured finance and securitization market, including investors, \nissuers, financial intermediaries, law firms, accounting firms, \ntechnology firms, rating agencies, servicers, and trustees. A key \nelement of SFIG's mission is to educate and advocate on behalf of the \nstructured finance and securitization industry with respect to policy, \nlegal, regulatory and other matters affecting or potentially affecting \nthe structured finance, securitization and related capital markets. It \nis with that mission in mind that I thank you for this opportunity to \naddress the Committee regarding proposed housing finance reforms, \nincluding the role to be played by the Government in the housing \nfinance system and the importance of returning private capital to the \nmortgage market.\n    As this Committee continues its examination of potential reforms to \nour system of housing finance, SFIG welcomes the opportunity to provide \ncommentary and analysis, particularly as it relates to the impact of \nvarious reform options on the securitization markets. Before I proceed, \nI want to acknowledge the effort of all those who are working to make \nreasonable but necessary reforms to the housing finance system. SFIG \nbelieves that the reform process must proceed in a measured and \ndeliberate way, and we appreciate the Committee's methodical approach \nin considering reforms that are so inherently critical to the U.S. \nhousing market and the economy as a whole. As an organizing principle \nfor this process, we suggest that there are three sequential stages \nthat any reform effort should follow in order to preserve the TBA (``To \nBe Announced'') Market. First, a conversion into a common TBA should be \nadopted, making Fannie and Freddie MBS fungible and therefore \ndeliverable into a single TBA Market, eliminating current pricing and \nliquidity inefficiencies in the Agency Market.\\1\\ Second, any reform \nlegislation should provide for the creation of a single agency security \nthat not only would facilitate the conversion and continued liquidity \nof legacy securities but also would promote a deep and liquid new-issue \nMBS market. Third, a common securitization platform should be \nestablished for the purpose of overseeing and maintaining the \nstandardization of the market for Government-guaranteed MBS. With that \norganizing principle in mind, SFIG believes that there are a number of \nissues that must be addressed in any reform process, specifically:\n---------------------------------------------------------------------------\n    \\1\\ In order for a common TBA to be implemented successfully, a \nnumber of issues need to be considered and addressed, and SFIG believes \noriginators, financial intermediaries and investors must play a major \nrole in that process."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  An integral part of any reform will be to ensure the \n        continued liquidity of the TBA Market, which is the most \n        efficient and cheapest mechanism to enable a mortgage consumer \n        to ``lock in'' the interest rate at the time when a mortgage \n        loan is approved and thereby minimize the cost of borrowing. \n        The TBA Market also creates efficiencies and cost savings for \n        lenders that are passed on to borrowers in the form of lower \n        rates. Currently, the TBA Market is reliant in part on the \n        existence of Government-guaranteed MBS, making it imperative \n        that any reform legislation include provisions that preserve \n---------------------------------------------------------------------------\n        some form of a Government guarantee."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  The best approach to risk sharing in a reformed housing \n        finance system would be for private capital to assume the first \n        risk of loss, the proper amount of which should be flexibly \n        assessed in light of market factors, while retaining an \n        explicit Government backstop against catastrophic loss. The \n        retention of the catastrophic Government guarantee is critical \n        to ensuring the continued participation of institutional ``rate \n        investors,'' which provide a majority of the capital currently \n        invested in the Agency Market."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  The transition from the status quo to a new housing finance \n        structure must be transparent, appropriate to market \n        conditions, and handled with great care to minimize any \n        disruptions to the flow of credit to consumers, and in \n        particular to ensure the continued functioning of a healthy TBA \n        Market. Of utmost concern is that steps must be taken to allow \n        the fulfillment of existing commitments (including contracts \n        for future delivery) and preserve the market for legacy \n        securities (i.e., outstanding Government-guaranteed MBS), while \n        allowing sufficient time for eligible loans under the reformed \n        system to be generated and take hold in the TBA Market. SFIG \n        believes that the best way to facilitate this transition would \n        be to create a single agency security to which legacy \n        securities would be converted and which Fannie and Freddie \n        could begin issuing even before a single securitization \n        platform is fully functional. This would allow for cost savings \n        as well as greater liquidity in the TBA Market. Failure to take \n        such steps not only would discourage investors from \n        participating in both the leftover and post-reform TBA Market, \n        but it also would create substantial mortgage funding issues."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  Any new infrastructure for the housing finance system must \n        provide for or facilitate the standardization of MBS \n        instruments that receive an ultimate Government guarantee in \n        order to ensure the continued functioning of the TBA Market. \n        Standardization is critical to maintaining the fungibility and \n        liquidity of the Government-guaranteed MBS that drive the TBA \n        Market."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  Any reform legislation should leave to regulators, working \n        with market participants, the determination of the specific \n        types of representations, warranties, enforcement provisions \n        and recourse to be used in the new housing finance system."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  With respect to affordable housing, Congress should \n        explicitly promote that goal through a stand-alone program not \n        linked in any way to the operation of the secondary mortgage \n        market, and should fund that program through separate \n        legislative mechanisms."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet>  Conversely, Congress should reduce the upper loan limits \n        for Government-guaranteed loans to ensure that the benefits of \n        low-cost mortgage loans are directed at the segment of the \n        population most in need of those loans.\nREFORMS MUST PRESERVE THE SMOOTH FUNCTIONING OF THE TBA MARKET.\n    As shown in the chart below, the TBA Market is the third most \nliquid securities market in the world.\\2\\\n---------------------------------------------------------------------------\n    \\2\\ Sources: Securities Industry and Financial Markets Association; \nUK Debt Management Office; FRG Finance Agency; Japan Securities Dealers \nAssociation; AsianBondsOnline.com; Agence France Tresor Monthly \nBulletin.\n<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","    Moreover, more than 90 percent of Government-guaranteed MBS trading \nvolume occurs in the TBA Market. Accordingly, any reforms must be \ncomplemented by steps to ensure the TBA Market's continuing efficiency \nand liquidity.\n    The TBA Market creates efficiencies and cost savings for lenders \nthat are passed on to borrowers in the form of lower rates. It also is \nthe most efficient and cheapest mechanism to enable a consumer to \n``lock in'' the interest rate at the time when the loan is approved, \nrather than take the risk that interest rates will rise between \napproval of the loan and the closing of the loan, which would increase \nthe cost of the mortgage loan to the consumer and possibly make it \nunaffordable. The TBA Market does this through a system of forward \ntrades of mortgage loan pools for guaranteed MBS that facilitates the \nshifting of interest rate risk into the capital markets. Thus, \noriginators can offer consumers this ability to ``lock in'' mortgage \nrates by hedging the risk that interest rates will rise between \napplication and closing. In this way, the TBA Market allows for \nstability between the time of loan origination and loan closing, \nensuring that the terms of a mortgage loan do not fluctuate due to \nmacroeconomic changes and reducing costs to consumers.\n    The distinguishing trait of trades in the TBA Market is their \nhomogeneity (i.e., standardized underwriting criteria and loan \nfeatures, the Government guarantee, the geographic diversification \nincorporated into the pooling process, the limited number of issuers, \nthe simple structure of ``pass-through'' security features, and the \nrestriction of the range of interest rates on loans deliverable into a \nsingle security). The parties to the trades agree only on certain \ncriteria of the securities to be delivered: issuer, maturity, coupon, \nprice, par amount, and settlement date. The actual securities to be \ndelivered at trade settlement are not specified on the date the \ntransaction is executed. Rather, just before the settlement date, the \nseller notifies the buyer of the specific securities that will satisfy \nthe TBA agreement.\n    Because TBA buyers are indifferent as to the specific securities \ndelivered, originators are able to easily and inexpensively cover their \nhedges should they originate less collateral than expected in any given \nperiod, significantly reducing the cost to hedge and rate lock. \nMoreover, since the TBA Market simplifies the analytical and risk \nmanagement challenges for participants, a broader group of investors \nparticipates in the TBA Market than would otherwise participate if \ninvestment decisions were more complex. The additional investors-\nspecifically foreign central banks, mutual funds and hedge funds-inject \nmore capital into the market for financing mortgages and ultimately \nreduce the cost of capital to consumers.\n    Homogeneity is what makes the TBA Market possible, specifically, \nthe fungibility of the conforming loan product (through standardized \nunderwriting criteria and loan features) and a Government guarantee, \nwhich equalizes credit risk. Additionally, due to the specific \nexemption from SEC shelf registration requirements applicable to \nGovernment-guaranteed securities, specific collateral need not be \nidentified, thus allowing forward selling. It is not possible to \nreplicate the TBA Market without these factors. Any reform which does \nnot accommodate, or suitably replace, the existing TBA Market will \nundoubtedly impact mortgage originators and consumers both severely and \nnegatively by reducing price transparency, liquidity, and the \noriginators' options to rate lock and thus satisfy consumer needs.\n    In short, the TBA Market removes uncertainty from the mortgage \norigination business and keeps mortgage rates low for potential \nborrowers. As noted in a report published by the Federal Reserve Bank \nof New York, ``the TBA market serves a valuable role in the mortgage \nfinance system,'' and ``evaluations of proposed reforms to U.S. housing \nfinance should take into account potential effects of those reforms on \nthe operation of the TBA market and its liquidity.'' TBA Trading and \nLiquidity in the Agency MBS Market, James Vickery and Joshua Wright, \nFRBNY Economic Policy Review, May 2013.\n    One factor that any reform must account for is that the TBA Market \nis reliant in part on the existence of MBS that are guaranteed by the \nGovernment. For that reason, the TBA Market is extremely sensitive to \nany changes to the role that the Government will have in the housing \nfinance system going forward. Indeed, the TBA Market could not be \nrecreated without the features discussed above that are unique to \nGovernment-guaranteed MBS. Accordingly, SFIG believes that the \nmaintenance of a partial, second-loss Government backstop against \ncatastrophic loss for MBS is crucial to preserving the health of the \nTBA Market and continuing to promote stability and affordable interest \nrates for consumers in different market cycles.\nTHE HOUSING FINANCE SYSTEM WORKS BEST WHEN THERE IS RISK-SHARING AMONG \n        PARTICIPANTS.\n    Mortgage securitization is by nature a process by which the risks \nassociated with residential mortgage lending are spread among various \ninvestors with differing appetites for risk. Attracting private capital \nto undertake these risks is of critical importance to the consumer and \nthe economy as a whole. The Government has always guaranteed a large \npercentage of residential mortgage securitization, but historically the \nmarket also included securitizations funded solely by private capital \nwith no explicit Government guarantee. These two markets cater to two \ndifferent types of investors distinguished by the type of risk that \neach is willing to undertake, specifically, ``rate risk'' and ``credit \nrisk.'' For this reason, any reforms that aim to limit the Government's \ninvolvement in the Agency Market by changing or ending the current \ninfrastructure must account for the impact that such changes will have \non the flow of private capital that historically has favored \nGovernment-guaranteed MBS.\n    As noted, there are two main risks associated with residential \nmortgage lending. The first, called market or rate risk, results from \ninterest rate changes. After the interest rate on a residential \nmortgage loan is set (for example, the interest rate on a fixed-rate \nresidential mortgage), that mortgage loan becomes less valuable over \ntime if current residential mortgage rates rise, because the owner of \nthat mortgage loan earns less in interest than it would if it owned a \nmortgage loan at the current (higher) market rate of interest. In \naddition, a consumer generally has the right to prepay his residential \nmortgage loan at any time (for example, if the consumer decides to sell \nthe home), which may reduce the economic upside to the owner of the \nmortgage loan. Furthermore, refinancing of residential mortgages \ngenerally occurs when interest rates fall. The specific market risks \nassociated with owning residential mortgage loans are dependent on the \nprecise terms and types of mortgage loans.\n    The second risk associated with mortgage lending is credit risk. \nCredit risk consists of two components: (1) default risk; and (2) loss \nseverity risk. Default risk is the risk that the consumer fails to \nrepay the loan. Loss severity risk is the risk that, after a consumer \ndefaults, the lender will not recoup all of the principal lent and the \nexpected interest on that principal.\n    Private capital ``rates investors'' are willing to bear the rate \nrisk and prepayment risk, but seek to avoid credit risk, because these \ninvestors operate under investment guidelines, capital requirements, \nand liquidity requirements that preclude them from purchasing private-\nlabel securities in any significant concentration. Examples of rates \ninvestors are foreign central banks, domestic banks and mutual funds. \nHistorically, ``rates investors'' have been attracted to Government-\nguaranteed MBS--in which the Government bears the bulk of the credit \nrisk--and they have contributed trillions of dollars to the Agency \nMarket because of those guarantees. By contrast, ``credit investors'' \nsuch as insurance companies and investment funds have fewer constraints \non taking credit risk, and may in fact actively seek it out in exchange \nfor higher potential returns.\n    Limiting the Government's involvement in the market by changing or \nending the current infrastructure must account for the critical \ncontribution that rates investors make to the Agency Market and their \nhistoric aversion to credit risk, as well as the limited pool of \nprivate capital available to fund credit risk. Accordingly, SFIG \nbelieves that retention of a catastrophic-loss Government backstop is \nessential to maintaining and increasing the participation of rates \ninvestors in the Agency Market. Indeed, SFIG believes that the TBA \nMarket and the rates market for MBS cannot function without such a \nguarantee.\n    However, we also acknowledge that private investors have a role to \nplay in insuring against the credit risks posed by residential \nmortgages. To that end, SFIG generally supports the approach of having \nprivate capital take on credit risk, while also having a Government \nguarantee that is explicit and priced in a reasonable manner. Any risk-\nsharing structure should be carefully reviewed to ensure that the TBA \nMarket is not disrupted. Furthermore, we believe that private capital \nshould be placed in the first-loss position, with the private credit \nenhancement being calculated to cover reasonable risks presented by the \nmarket and the Government backstop covering catastrophic risk, i.e., \nthe Government guarantee will generally be called upon only when the \noperation of the secondary mortgage market as a whole is at risk.\n    SFIG supports a variety of mechanisms to bring private capital into \nthe mortgage market, including corporate guarantees and capital markets \ntransactions. Various forms of capital should be allowed to compete on \na level playing field that balances sufficient risk retention at each \nstep of the origination process to align incentives with the separation \nof functions and responsibility necessary to attract diverse capital \nsources.\n    As for the amount of risk that a private investor should be \nrequired to assume, SFIG believes that the 10 percent first risk of \nloss provided for in S. 1217 is too high, as shown in the chart \nbelow.\\3\\\n---------------------------------------------------------------------------\n    \\3\\ Source: Securities Industry and Financial Markets Association, \nHousing Finance, September 2013, at 10.\n<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","    We suggest that, if the Committee is determined to include some \nminimum level of risk assumption in the legislation, the level be \nconsidered a ``target'' that the Committee establishes based on \nunderwriting-related factors, such as historical loss data in the TBA \nmarket. Furthermore, the regulators should have the discretion to \ndeviate from the target based upon their own assessment of qualitative \nrisk factors.\n    The regulators will have to take a variety of complex factors into \naccount to ensure that the private credit enhancement is rationally \nsized at a level that is commensurate with the qualitative attributes \nof risk-sharing structures. These factors include readily available \nhistoric information, the likely loan types, general housing/economic \nindicators, any applicable representations and warranties, and whether \nthe various forms of insurance and guarantees--e.g., the combination of \nhomeowner's equity and mortgage insurance, Mortgage Insurance Fund \ncoverage, and the Government catastrophic guarantee--may be duplicative \nand overlapping due to counterparty risk, thereby reducing the amount \nof risk that private investors should assume.\n    We believe that if the required private credit enhancement is too \nhigh and vastly exceeds the loss expectations of the associated assets, \nthe redundant enhancement creates the potential for distortion. \nOriginators must find a way to pay for the enhancement, and the \navailable options may not be good for the consumer or housing market. \nFor example, an originator may simply pass the cost of the redundant \nenhancement directly through to consumers via increased rates, thereby \nundermining one of the primary benefits that the Agency Market affords \nconsumers, namely, lower cost loans. And even if such steps are taken, \nthe possibility remains that there might not be sufficient private \ncapital in the market to satisfy a private credit enhancement level \nthat exceeds what is necessary to address the actual risk factors.\nTHE TRANSITION TO A NEW HOUSING FINANCE STRUCTURE SHOULD BE IMPLEMENTED \n        GRADUALLY AND WITH GREAT CARE.\n    The transition from the status quo to a new housing finance \nstructure must be handled with great care to minimize any disruptions \nto the flow of credit to consumers. The transition process should be \ncarefully implemented, and to avoid severe market disruption should \nallow for: (1) a clear and transparent plan for transition; (2) a \ndetermination that market conditions are appropriate for the \ntransition; (3) the fulfillment of existing commitments (including \ncontracts for future delivery); (4) a determination that issues \nrelating to legacy securities have been appropriately handled; (5) time \nto generate eligible loans; (6) testing or piloting the new structure \nin a real market environment; and (7) continuation of the TBA Market.\n    SFIG's primary transition-related concern centers on ensuring that \nwhatever system is put in place, it performs and functions properly and \ncontinues to facilitate a robust TBA Market. It is imperative that \nsteps be taken both to preserve the market for legacy securities (i.e., \noutstanding Government-guaranteed MBS), while allowing sufficient time \nfor eligible loans under the reformed system to be generated and take \nhold in the TBA Market. Otherwise, the post-reform TBA Market will \nstall as: (1) investors in legacy securities are left with orphaned \nsecurities that continue to lose value as they factor down and their \nmarket becomes smaller and smaller; and (2) the market for new agency \nsecurities takes time to ramp up.\n    SFIG believes that the surest method of facilitating a smooth \ntransition is to allow for a conversion mechanism such that existing \nGovernment-guaranteed MBS are interchangeable with the new Government-\nguaranteed MBS. Fannie and Freddie could begin issuing a single \nmortgage-backed security even before the single securitization platform \nis fully functional. This would allow for cost savings as well as \ngreater liquidity. Failure to take this step not only would discourage \ninvestors from participating in both the leftover and post-reform TBA \nMarkets, but it also would create substantial mortgage funding issues \nas liquidity diminishes.\n    SFIG also believes that all market participants would benefit to \nthe extent that the current and new infrastructures operate in tandem \nfor some period of time, or, in the alternative, appropriate portions \nof the current infrastructure are utilized by the new infrastructure. \nIn addition, a final wind down of Fannie and Freddie should happen only \nafter the new framework has been sufficiently tested and we can all be \nconfident that it will facilitate the continued functioning of the TBA \nMarket.\n    We believe that these and other operational and delivery issues \nthat will arise from the winding down of the existing framework and the \nramping up of the new framework should be minimized by actively \nengaging directly with the relevant industry participants to determine \nthe appropriate balance of regulatory discretion and legislative \nguidance regarding how the transition should proceed, as well as \nmaintaining consistency (to the extent feasible) among the MBS issued \nacross the platforms.\nSTANDARDIZATION IS ESSENTIAL TO THE FUNCTIONING OF THE REFORMED TBA \n        MARKET.\n    Any new infrastructure for the trading of Government-guaranteed \nsecurities will necessarily include requirements for areas such as \ndisclosure, documentation, data collection and overall standardization \nof Government-guaranteed MBS transactions. Indeed, standardization of \ndocuments (e.g., standard Government loan forms), structuring and \nunderwriting (e.g., conforming loan limits, document verification, \netc.) is critical to the TBA Market because it increases fungibility \nand liquidity of Government-guaranteed MBS. These requirements should \nbe very transparent, take into consideration the needs of all parties \nto the transactions, and include investor protections. Important to \nthis standardization of the market will be establishing common \ninfrastructure in the form of a common securitization platform that \nwill lower barriers to entry for new participants into the system and \nenable different entities to issue a single security without variation.\n    We would also caution that standards and practices that may or may \nnot be appropriate for the new Government-guaranteed securities may not \nbe appropriate for private-label securities given the wide variety of \nloan types, origination practices, servicing contracts, deal structures \nand the difference in negotiating power of transaction participants. \nThe newly reemerging private-label RMBS market should not be expected \nto align completely with the rules and standards that are developed for \nthe new Government-guaranteed securities. As noted above, the two \nmarkets cater to two different types of investors.\nLEGISLATION SHOULD NOT SPECIFY THE TYPES OF REPRESENTATIONS AND \n        WARRANTIES TO BE USED IN THE NEW HOUSING FINANCE SYSTEM.\n    We do not believe that language specifying the types of \nrepresentations, warranties, enforcement provisions and recourse to be \nused in the new housing finance system should be prescribed in \nlegislation. Rather, these are matters that should be left to the \ndiscretion of regulators. SFIG is actively focused on evaluating \ndifferent representation, warranty, enforcement and recourse approaches \nthat have arisen in the private-label RMBS market. We have also begun a \ndialog with regulators and agencies regarding this topic to explore how \nthe Government might incorporate our analyses into its current efforts. \nAreas of particular interest include common securitization platform, \nsecondary market viability of loans that do not meet Qualified \nMortgage-Safe Harbor and Qualified Residential Mortgage standards, \nRegulation AB 2 proposals and due diligence, data, breach, repurchase \nand other disclosures.\nAFFORDABLE HOME OWNERSHIP SHOULD BE PURSUED THROUGH A SEPARATE, \n        EXPLICIT PROGRAM DEDICATED TO THAT GOAL.\n    SFIG agrees that all segments of American society should have the \nopportunity to become home owners and that the Government can and \nshould play an important role in making that goal a reality. However, \nwe do not agree with the current system, which has led to implicit \nsubsidies in the form of purchases of subprime loans from \nnoncreditworthy consumers. Instead, SFIG believes that Congress should \nexplicitly promote affordable housing through a stand-alone program not \nlinked in any way to the operation of the secondary mortgage market, \nand should fund that program through separate legislative mechanisms.\n    On the flip side of the equation, we also agree that the current \nupper limits for Government-guaranteed loans should be reduced, to \nensure that the market is focused on the segment of consumers for whom \nthe Government guarantee is most essential in obtaining reasonably \npriced residential mortgages.\nCONCLUSION\n    The issues confronting the Committee as it considers reforms to the \nhousing finance system are critical not only to the health of the \nnation's housing market, but to the growth of the nation's economy \ngenerally. While we recognize the need to correct the errors of the \npast, we urge the Committee not to lose sight of the ways in which the \nAgency Market has worked well, and continues to work well (such as \nthrough the TBA Market), to facilitate the ability of Americans to \nenjoy the benefits of home ownership. To that end, we encourage the \nCommittee to strive to retain the mechanisms, such as the Government \nguarantee, that have succeeded in bringing vast amounts of private \ncapital into the housing market, while it takes steps to more equitably \nand effectively distribute the risks related to residential mortgages.\n    We look forward to working with the Committee as it considers these \nvitally important issues. Thank you again for the opportunity to share \nSFIG's views.\n<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","<GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT>"
break,break,break,break
"","","heitkamp","Senator Heitkamp","                                 ______"
break,break,break,break
"","","heitkamp","Senator Heitkamp","   RESPONSE TO WRITTEN QUESTION OF SENATOR CORKER FROM JULIA \n                             GORDON"
break,break,break,break
"","","heitkamp","Senator Heitkamp","Q.1. During the hearing the issue of capital markets execution, \nas opposed to bond guarantor ``entity'' execution, was \ndiscussed. Could you briefly discuss the advantages of allowing \nmultiple sources of capital--from both the equity and fixed-\nincome markets--take on credit risk? And to the extent you have \nconcerns, if you have them, please make suggestions for how we \nmight alleviate those concerns?"
break,break,break,break
"","","heitkamp","Senator Heitkamp","A.1. Thank you for your question and the opportunity to weigh \nin on this important issue. I do not believe any advantages \ntheoretically provided by the opportunity for multiple \nexecutions outweighs the potential disadvantages of providing a \nGovernment wrap to individual structured transactions. As I \nhighlighted in my testimony, I'm concerned about the capital \nmarkets execution for several reasons:"
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LA system based on bond guarantors or other \n        ``entities'' is significantly easier to regulate for \n        safety and soundness. Not only will there be fewer \n        entities to monitor, but the insurance that bond \n        guarantors will provide is more easily understood by a \n        regulator than diverse and complex structured \n        transactions."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LBond guarantors are much more efficient at pooling \n        and spreading risks, which is the core function of \n        insurance. Structured transactions, to the extent that \n        they cover a single or limited number of pools, cannot \n        allocate risks and reserves across years, regions, \n        lenders, and so on."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LAs we have seen in recent private-label \n        securitizations, investors in structured transactions \n        have proven unwilling to assume risk on anything but \n        the most pristine mortgages. If investors are assuming \n        the first-loss risk, their high level of scrutiny will \n        result in higher prices for nontraditional but still \n        creditworthy borrowers, as the investors will demand a \n        premium for taking risk that is not well-understood or \n        serving borrowers who are perceived as more risky."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LIndividual deals are much less likely to be able to \n        support a robust TBA market, as they do not offer the \n        same level of homogeneity in contract terms and the \n        structures likely will require high levels of loan \n        level disclosures. These higher levels of disclosure \n        will reduce liquidity by fracturing the market into \n        more individually priced securities that will not be \n        suitable for the fungible TBA market. Even if a system \n        can be found to permit the forward trading that \n        characterizes the current TBA market, the lack of \n        homogeneity over time/across different vintages of \n        loans will reduce liquidity."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LEven if the structured transactions are \n        ``funded''--as in, the money to cover losses is \n        advanced to the instrument's issuer--it will be hard to \n        ascertain how these assets are accounted for on the \n        balance sheets of the involved parties. As a result, \n        risk could simply be exported out of the four corners \n        of the MBS into the larger financial sector. Recent and \n        on-going experience with regulating derivatives and \n        capital markets risk-sharing structures illustrates the \n        difficulties in even understanding how risks are \n        actually shared, let alone less in regulating them."
break,break,break,break
"","","heitkamp","Senator Heitkamp","  <bullet> LBond guarantors can provide more protection to the \n        taxpayer at less cost. If credit losses exceed the \n        level of capital allocated to a security--S. 1217 \n        proposes capital of at least 10 percent--in a \n        structured transaction, the Government will be \n        responsible for the additional losses. Bond guarantors, \n        in contrast, would be obligated to use their corporate \n        resources before tapping the reinsurance fund. The \n        regulator could also require higher capital for bond \n        guarantors in light of changing economic \n        circumstances--an approach supported by the recent \n        experience of loan level mortgage insurers--but it is \n        unclear how this could be done when individual \n        securities are credit enhanced through bond structures \n        that, once set in place, are not amenable to changes."
break,break,break,break
"","","heitkamp","Senator Heitkamp","    Please note that nothing that I have proposed would prevent \nbond guarantors from laying off credit risk in capital markets. \nAs a result, capital market investors could still be taking on \ncredit risk, and their capital would still be available to fund \nour housing finance system. While this practice may reintroduce \nsome of the problems I noted above--notably, accounting and \nsystemic risk issues--a system in which bond guarantors are \nprimarily responsible for first-loss credit risk would be more \nstable and better suited to meet the housing needs of America's \nfamilies.\n    However, if the bill ultimately includes both executions as \noptions, they must compete on a level playing field. As \ncurrently drafted, the bill encourages the pure capital markets \napproach, since that execution has little by way of regulatory \nrequirements and can more easily meet the capital thresholds \nthrough leverage. Instead, the bill should include \nsignificantly stronger regulatory mechanisms for both \nexecutions. Initial ``approval'' of an issuer or bond guarantor \ndoes not equal oversight, and in fact, may be counterproductive \nin that it may give a green light to subsequent actions that \nare unmonitored by the regulator. Additionally, if the bill \ndoes hard-code first-loss capital requirements, we believe the \n10 percent number would be appropriate for structured \ntransactions, while the appropriate level for bond guarantors \ncould safely be in the 4-5 percent range.\n                                ------                                "
break,break,break,break
"","","heitkamp","Senator Heitkamp"," RESPONSE TO WRITTEN QUESTION OF SENATOR CORKER FROM JEROME T."
break,break,break,break
"","","heitkamp","Senator Heitkamp","Q.1. During the hearing the issue of capital markets execution, \nas opposed to bond guarantor ``entity'' execution, was \ndiscussed. Could you briefly discuss the advantages of allowing \nmultiple sources of capital--from both the equity and fixed-\nincome markets--take on credit risk? And to the extent you have \nconcerns, if you have them, please make suggestions for how we \nmight alleviate those concerns?"
break,break,break,break
