surname,speaker,previous_surname,previous_speaker,speech
break,break,break,break,break
"","","polis","Mr. Polis","    The Chairman. The gentleman, Mr. Lilly, is recognized."
break,break,break,break,break
"","","polis","Mr. Polis","           STATEMENT OF SCOTT LILLY, SENIOR FELLOW, \n                  CENTER FOR AMERICAN PROGRESS"
break,break,break,break,break
"","","polis","Mr. Polis","    Mr. Lilly. Thank you, Mr. Chairman, Mr. Chairman, Ranking \nMember. I guess I am going to try to build on what Dave Price \nsaid earlier. I find some aspects of a biennial budget \nattractive, but I find the downsides much more unattractive.\n    I have got three basic points I want to make. The first is \nthat biennial budgeting will not help ease gridlock. There are \ntwo basic things that are driving the gridlock that we have in \nthis institution. I would say that there have been several \nreferences to the last time we passed all the appropriations \nbills on time. In 1996, Bill Livingstone was able to get an \nomnibus approps bill in at the end of September, which \nPresident Clinton signed in October, a couple weeks into the \nfiscal year. The only time in the last 60 years that we have \npassed all 13 bills independently and had them signed into law \nat the beginning of the fiscal year was in 1994. And I was \nclerk of the Appropriations Committee when that happened. So I \nknow what kind of a struggle it is. And I also have a real \nappreciation of how important it is to give agencies the time \nto effectively obligate funds.\n    But having said that, I think what makes it impossible for \nthe people who run the Appropriations Committee today to meet \nthat standard is the very deep ideological divide in this \ninstitution. You have got about half of the House and half of \nthe Senate that want to significantly reduce government, and \nanother half that do not. And that is not something that \nprocess can solve. I think biennial budgeting simply ups the \nstakes and makes compromise more difficult.\n    Very often when we have had trouble moving appropriations \nbills, we agree to a shorter time frame in order to get a \ngreater consensus and more time to argue, more time to resolve \ndifferences. There is no question in my mind that that is what \nwould happen with this. A 2-year appropriation is much higher \nstakes than a 1-year appropriation. Furthermore, there is a lot \nmore time to maneuver. If it is for 2 years and you end up \narguing for the first 12 months of the 2 years, you really \ndon't hit the brick wall. Repeatedly, there has been an attempt \nto move the brick walls that the legislative process faces in \norder to resolve timing differences. That almost never works \nbecause it is the brick wall that causes Congress to ultimately \nact. And I think that is what you face here.\n    The second thing that I think, and I am amazed that this \ndiscussion hasn't gotten into this, the real problem with \nappropriations through the years has not been in the House at \nall. Even when the House had less ideological divisions, it has \nbeen the Senate that has failed to act. Time and time again, \nChairman Young and Chairman Lewis were able to move all of the \nappropriations bills through the House in the month of June, or \nat least by the middle of July, only to have them languish for \nmonths and months in the Senate.\n    Now, the perfect example of why that happens is the 2010 \nenergy and water appropriations bill. The bill passed the House \noverwhelmingly, went to the Senate with broad support, \nattempted to bring it up, there was a hold placed on it. The \nmajority leader tried repeatedly to get the hold lifted. \nFinally, at the end of July, just before the August recess, \nfiled cloture, was able to wait the amount of time and collect \nthe number of votes to move that bill, which then passed 85 to \n7.\n    Now, if you have that repeatedly you just simply can't get \nthe bills through. And that is, with the leadership of both \nparties in the Senate, the problem they face. They cannot move \nlegislation. This has always been possible under the Senate \nrules. But until the last decade, it was never practiced. So \nunless the Senate changes those rules--and I did a proposal \nlast year for different Senate rules--no matter what the House \ndoes, you are going to end up languishing appropriations bills \nand not acting. And it will only be when you have finally hit \nthe final end that the Senate will turn around and say, okay, \nwe didn't bring these bills up, but we will agree to an omnibus \nthat we put together. And I think you just have to face that \nproblem.\n    And I think it is destructive to reaching a solution to \nthat problem to pretend like there is another problem. There \nisn't another problem. It is the failure of the Senate rules to \nallow the Senate to act in an expeditious manner.\n    Now, the second thing I think is important here is we don't \nhave enough information to reliably make intelligent decisions \nabout spending levels this far out. Let me give you an example. \nWe are going to start spring training in about 3 weeks with the \npitchers and catchers reporting. That is about the same time \nthat the budget officers start going to meet with section \nchiefs throughout the Federal Government. They are not going to \nbe working on the budget that will take place or go into effect \nat the time of the World Series. They are going to be working \non the budget that will go into effect a year from then. All \nright. Much of that money will actually not be spent until the \nend of the fiscal year, because that is the way it works. Most \nobligations of contracts or grants tend to take place in the \nlast 3 months of the year. So we are talking about July, August \nand September of 2014. Nobody in this room knows what the \nunemployment rate is going to be, which programs are going to \nshow up with serious management flaws in that time frame. And \nthat is the time frame we are working on now. And we are \ntalking about extending that another 12 months.\n    I don't think that is good management. I don't think that \nthe board of directors of this organization, which is the \nCongress, should give the executive branch that much latitude.\n    Now, I would say the record of the States is much less \nmixed than I have heard described in this room. At the end of \nWorld War II, there were only four States that had annual \nbudgets. In 2000, when the hearing on this legislation was \nheld, I helped work on testimony, and it had risen to 29 \nStates. It is now 31 States that have moved from biennial to \nannual budgeting. So they recognize that they can't see that \nfar in the future, that they are giving some agencies too much \nmoney and other agencies not enough money to provide vital \nservices.\n    Now, the other thing I would say about that is look at what \nhas happened to the Congress in the last 10 years. The last \ntime, 12 years ago, when this hearing was held, Congress was \ndoing a pretty good job holding to an annual budget. In the 10 \nyears that preceded that hearing, we had $100 billion in \nsupplemental appropriations over that period. Now, that is \nprobably too much. Half of that was the Gulf War, which was \nmoney that was paid back into the Treasury. But even if you \ncount the money that was paid back, we only had about $100 \nbillion, which was about 2 percent of all discretionary \nspending.\n    What happened in the decade since then when we were looking \nat biennial budgeting? We went to biannual budgeting. In fact, \nyou might even say we went to bimonthly budgeting. This \ncommittee reported 29 resolutions waiving points of order under \nthe Budget Act for supplemental appropriations that amounted to \n$1 trillion in the last 10 years, about $100 billion a year, 10 \npercent of discretionary spending every year.\n    I don't know why anybody would be worried about when the \nbudget resolution is passed, given the lack of deference that \nis given to that resolution in this body. We have just simply \nwalked right past the budget resolution. We have no plan. We \nsimply appropriate what we think we need, and then if we need \nmore we appropriate more. That is the way we have operated. \nPart of that I think was just an abuse of process. We should \nhave gotten away from that. But part of it is that an awful lot \nof these things can't be seen that far in the future.\n    I worked for a long time when I was here on trying to \nimprove the computer system at the FBI. On 9/11 they couldn't \nsend digital photographs to their field offices. Now, we put \nmillions and millions of dollars into that system, and it took \nyears to get off. And it is still struggling. Those kinds of \nprograms need to be looked at all the time. And they need to be \nfunded on a year-to-year basis, and they need to be cut when \nthey are not ready.\n    Mr. Young talked about the need to give multiyear funding \nto the Defense Department. The best thing that the \nAppropriations Committee did the entire time I served on it was \nwhen Jerry Lewis cut the F-22 significantly. Now, it wasn't \nthat we lost planes, it was we sent a warning shot to the Air \nForce: Straighten this program out or you are going to lose it. \nAnd we have a much better plane today because the Congress did \nthat.\n    Now, the third thing I want to talk about is the balance of \npowers and the role of the Congress. I think that is a much \nbigger issue today than it was 12 years ago. I think the \nCongress is really failing to play its role under the \nConstitution. And I think the deep concern that the Founding \nFathers had that the executive branch could get away from the \nAmerican people, and the reason they created a Congress and \ngave them this power, was very well justified and justified by \nwhat the executive has done over the last decade.\n    And if there is one thing that I would like to leave with \nthe committee it is the fact that the power of the purse is \nrelatively meaningless unless the Congress knows exactly what \nthe money that they are appropriating is being spent for. And \ntoday I do not think that is true. I am amazed at how much the \nview that the executive branch is a benevolent partner in this \nrelationship. That has been my experience, and we have had nine \nPresidents since I was first an intern on Capitol Hill, and \nnone of them was anxious to share information with the \nCongress. It was hard-fought all the time, (every time,) and it \nwas particularly hard-fought on programs that were in trouble, \nprograms where there was a disagreement between the Congress \nand the executive branch. And I think it has gotten worse, not \nbetter.\n    I think the last administration was outrageous in their \nwillingness to just absolutely deny information that the \nCongress deserved. And I wish that I could say there had been \nmore improvement under this administration.\n    I am doing a project with somebody outside for the Center \nfor American Progress on the information available to budget \nmakers both in the executive branch and the legislative branch. \nAnd one person, a senior staffer on the House Appropriations \nCommittee, told us in the interview we did, ``I am struck with \nhow little useful information the committee now gets in making \nfunding decisions. We are getting more and more pages, there \nhas certainly been no decrease in the number of pages, but the \namount of useful information is really very little.'' And in \nreferring to one agency said, ``It is essentially a $10 billion \nblack box.''\n    Now, if we have that problem with year-to-year annual \nappropriations, I think that problem is going to get a lot \nworse. Think about the schedule that you are going to have. A \nMember gets elected in November. He comes here in January to be \nsworn in. In February he gets the President's budget. In March \nand April he has got an opportunity to comment to the \nAppropriations Committee. In June he votes on the budget and he \nis done. Why does anybody in the executive branch need to call \nhim after that?\n    A lot of these people, these agency heads that you are \ntalking about, they are going to be gone by the time you get \nreelected. And you know, my experience is they are not very \ncooperative at all, even when they know that you have a chance \nto go after them. The fact that we haven't been going after \nthem often enough means--is the reason that it has gotten \nworse, in my judgment.\n    So I think that there are many areas of reform that we need \nto look at. The system clearly is not working the way any of us \nwould want to, but I don't think the biennial budget is the \nroad to go down. Thank you.\n    The Chairman. Thank you very much."
break,break,break,break,break
"","","polis","Mr. Polis","    There are some of us on both sides of the biennial budgeting issue \nwho feel that this is exactly what Yogi Berra meant when he said, \n``Deja vu all over again.'' It seems that this committee has been \nhaving hearings on this issue since I was a young Hill staffer and \nAbraham Lincoln was president. Twelve years ago I worked on testimony \nfor my former boss, David Obey, for a hearing on a very similar bill \nintroduced by the gentleman from California who chaired this committee \nthen as he does today.\n    Obey argued that state governments were turning away from biennial \nbudgets because the long time horizon required in a biennial budget led \nto faulty decisions about funding levels leading to excessive \nappropriations in some instances and loss of needed services in others. \nHe pointed out that only four states used annual budgets at the end of \nWorld War II but that number had grown to 29 by 2000. Today it has \ngrown to 31.\nThe move to biannual budgeting\n    The biggest change that has taken place in the time frame for \nbudgeting has been at the federal level. In the decade prior to the \n2000 hearing, Congress had been fairly successful in sticking with \nannual budgets. During that entire decade less than $100 billion was \nprovided in spending outside the regular appropriation bills. More than \nhalf of that was funding for the First Gulf War, and that money was \nrepaid to the Treasury through contributions from other countries. But \neven counting the money that was repaid as supplemental spending, \naverage annual discretionary spending outside of regular appropriation \nmeasures was less than $10 billion per year, or about 2 percent of \ntotal discretionary.\n    Since the 2000 hearings on biennial budgeting, we have shifted \ndramatically away from annual budgets--but toward biannual or one might \neven argue bimonthly budgeting. In the decade following those hearings, \nthis committee reported 29 resolutions waiving budget act points of \norder on supplemental appropriations totaling more than $1 trillion. On \naverage, supplementals have accounted for about $100 billion a year in \nspending above the amount permitted by budget resolutions of that \nperiod or a little more than 10 percent of discretionary.\n    That has had a profound effect on our government. We in effect have \nnot had a budget process. We agree to not spend above a certain level \nuntil we decide to spend more.\nAnticipating resource needs too far into the future\n    The experience of the past decade also makes it clear that it is \ndifficult to anticipate needs even within the current annual time \nhorizon for budgeting.\n    In about three weeks pitchers and catchers will start reporting for \nspring training to get ready for the 2012 Major League Baseball season. \nAt about the same time, federal budget officers across the government \nwill start putting together the president's annual budget request--not \nfor the fiscal year that begins at the end of this baseball season but \na full year after that. Since much of the grant and contract money will \nbe obligated at the end of that fiscal year--which will be August and \nSeptember of 2014--there will be a 33-month time lag between the \nbeginning of the current budget process and the much of the spending \nthat it will facilitate. Biennial budgeting will add 12 months to that \ntimeframe and simply speaking, nobody's crystal ball is that good.\n    Nobody in this room really knows what employment in this country \nwill be like in the summer of 2015 or what types of security threats we \nwill face, or how much the management of troubled programs will be \nimproved or diminished, or how much revenue the Treasury is likely to \ncollect.\n    It denies the Congress, and indeed the American people, the \nopportunity to move resources to emerging priorities, and, equally \nimportant, it denies the opportunity to cut funding in a timely way for \nprograms that are underperforming or are no longer relevant to the \nproblems we face as a nation.\nProtecting checks and balances\n    Another point that was made in the 2000 Obey testimony was \nimportant then but it is much more important today: the impact that \nbiennial budgeting has on the ability of Congress to play its role as a \ncoequal branch of government.\n    The founding fathers would be incredulous at what now stands on the \nbanks of the Potomac, the seat of a government of more than 300 million \npeople--nearly 80 times the population represented by the delegates of \nthe Constitutional Convention. The real per-capita GDP of those 300 \nmillion is about 40 times that of the 4 million Americans who lived in \nthe colonies at the signing of the Constitution. The government of this \ncountry now both facilitates and regulates commercial activity that is \nmore than 3,000 times greater than it was in the beginning.\n    Those who gathered in Philadelphia had two central concerns. First, \nthat we create an executive vested with the power that would make it \ncapable of governing a country as large as the 13 colonies and, of \nequal importance, that such a government would not become so powerful \nthat the American people would lose control over it. That is why you \npeople (members of Congress) occupy this building. You were created to \nbe a check on the misuse and abuse of power by the executive. And to \nthe extent that was an issue in 1789, it is an issue that is about \n3,000 times bigger today.\n    The founding fathers gave Congress certain tools that they hoped \nwould counterbalance the authorities granted to the executive or, if \nyou will, would make Congress an even match for the president. The most \nfundamental of those tools was the power of the purse.\n    What we are discussing today is a very fundamental change in the \nway Congress is able to use that power. It deserves thorough and \nserious deliberation.\n    If I could leave you with only one point to consider today, it \nwould be that the power of the purse is meaningless if Congress does \nnot understand how the money the executive branch is requesting is \nlikely to be spent, and getting that information is never easy. Today \nit is harder than ever. We have had nine presidents since I first \nworked as an intern in the House of Representatives, and not one of \nthem was anxious to share his plans or explain his programs. But based \non research I have been doing over the past two years, I am convinced \nthe quality of information Congress gets has deteriorated \nsignificantly. Some presidents have gone to extraordinary links to keep \nCongress in the dark, and I would single out the previous \nadministration in that regard. At the same time it is often more \ndifficult to get good information because the agencies themselves don't \nhave the facts necessary for good management or decisions about \nresource allocation.\n    Among the dozens of budget professionals in both the legislative \nand executive branch that my colleague and I spoke with on this matter \nin recent years, a House Appropriations staffer made the point \nsuccinctly:"
break,break,break,break,break
"","","polis","Mr. Polis","          I am struck by how little useful information the committee \n        now gets in making funding decisions. We are getting more and \n        more pages. There has certainly been no decrease in the number \n        of pages. But the amount of useful information is really very \n        little."
break,break,break,break,break
"","","polis","Mr. Polis","    Referring to one agency he had responsibility over he said, ``It is \nessentially a $10 billion black box.''\n    Among those we interviewed we found a clear consensus that the \nquality of information now being used in decisions about resource \nallocation has deteriorated, and in certain agencies even that is not \navailable to Congress.\n    But the founding fathers expected presidents to overreach. That is \nwhy they gave Congress the extraordinary powers that are guaranteed in \nthe Constitution. But only Congress can assert those powers. It is the \nfault of Congress that so much of the federal budget flows into \naccounts that are poorly understood and go to programs that lack clear \ngoals and clear records of performance. It is the fault of Congress \nthat far less relevant information is contained in the annual budget \njustifications submitted by executive agencies today than was true in \nthe past.\n    If Congress has allowed its authority to demand the truth to slip \naway under a system of annual budgeting, I ask you to speculate on what \nwould happen if agency heads walked away in October of odd-numbered \nyears with all the money they need for the next 24 months, as is \nproposed by the legislation before this committee? Let's think about \nthat schedule for a minute. A member is elected to represent his \ndistrict in November; sworn in as a member of the House in January; \ngets the president's budget requests in February; has a chance to \ntestify or make recommendations to the appropriations committee in \nMarch and April; and in June votes on all 12 appropriation bills. That \nis it. He or she is done for the Congress. Why would an agency head \nreturn a phone call? There will be 20 months before the next budget is \nsubmitted, and a member of Congress will have to get re-elected before \nthe White House or any agency will likely need anything a member of \nCongress--or a committee of Congress, for that matter--can offer.\n    While Congress may be free to hold hearings during that period, \nwhat is the stick going to be for agencies that don't cooperate? As \nformer Congressional Budget Office Director June O'Neill testified \nbefore this committee some years ago, ``Congressional oversight that is \ndivorced from the purse strings may be less effective than oversight \nconducted through annual appropriations hearings linked to agency \nfunding requests.'' I would go further. The most troublesome agencies \nin the federal government--those proceeding with policies and \napproaches that the Congress disagrees with--will be far less likely to \ncooperate once their biennial budget is in place with any hearing or \noversight activity.\n    Theoretically Congress could extract all of the commitments they \nneed from agencies before the June deadline for voting on appropriation \nmatters has past. But that time period passes in a flash. It takes the \nbetter part of a year to put a good oversight investigation in place \nand by that time the opportunity to insure cooperation and extract the \npenalty for noncooperation will have expired.\nNeed for reform\n    I do not criticize this proposal because I am an old-time \nappropriator who is happy with the way things are or the way things \nused to be. There is plenty wrong with the way the system works and \nserious changes that need to be made. Appropriators need to be critics \nof the programs they oversee and not cheerleaders for those programs. \nThe congressional schedule should accommodate the opportunity to have \nthorough hearings on each agency's budget request. The committee should \nhave sufficient staff to fully monitor the justifications of each \nagency under its jurisdiction, and staff resources should not be \nsquandered on earmark management. Oversight committees should discover \nthe world of oversight--they might like it. The Senate must take steps \nnecessary to ensure that expired authorizations can be brought to the \nSenate floor. CBO has just reported that of the $640 billion in \nnondefense discretionary spending in the 2012 appropriations just \nenacted, $241 billion, or 40 percent, is not authorized. My belief is \nthat committees no longer charged with enacting legislation for \nprograms within their jurisdiction are also no longer engaged in any \nreal oversight.\n    There is a lot of work to do but unfortunately, biennial budgeting \nwill add to our problems, not reduce them.\nBiennial budgeting will exacerbate, not relieve, gridlock\n    I also want to address an argument that seems to be gaining more \ncurrency, an argument that I find somewhat remarkable: that two-year \nbudgets will help Congress perform its work in a more expeditious and \ntimely manner. Congress has two serious problems with respect to the \ntimeliness of its actions on budget and appropriation measures. First, \nclose to half the members of both houses of Congress favor dramatically \nsmaller government and about half do not. There are not many people in \nbetween and in the Senate a 60 percent majority is required to break \nthe deadlock. That issue will not get easier if Congress is voting on a \ntwo-year budget rather than a one-year budget--in fact it is likely to \nget harder and the timeframe allowed for its resolution is likely to \ngrow.\n    The second problem involves Senate Rules. Even when there is broad \nconsensus in the Senate, it is often impossible to move appropriation \nbills. A good example was the FY 2010 Energy and Water Appropriation on \nwhich a ``hold'' was exercised for much of the summer of 2009. After \nthe majority leader finally introduced a cloture motion, waiting the \nrequisite number of days and collecting the requisite number of votes, \nthe bill passed 85 to 9.\n    This kind of obstruction has always been possible in the Senate but \nfor most of our history it never happened. In 1994 the Senate passed a \nfew appropriation bills in June and most of the rest in July. By \nSeptember 30 we finished every conference report and delivered every \nbill as separate legislation to the president. But the old rules do not \nwork with the current Senate membership. It is no longer possible for \nthe Senate to consider all 12 appropriation bills--and in particular \nconsider them before the beginning of the new fiscal year. They are now \nimmaculately conceived in conference some months after the fiscal year \nhas begun and without ever having been debated by the full Senate. \nLengthen the fiscal year and you simply give the Senate more time to \ncogitate about when they will abandon their broken system. It would be \nfar better to address the real problem.\n    In 1974 the Senate agreed to an important exception to the rule of \nunlimited debate--an exception that we now refer to as reconciliation. \nIt is time for the Senate to adopt a second exception to ensure the \ndeliberate and timely consideration of all appropriation measures. All \ndebate on each measure could be limited to no more than 16 hours--\nexcept that each senator who chose to offer an amendment could do so \neven if the 16-hour time limit had been exceeded. Debate on a single \namendment could be limited to one hour.\n    If this kind of reform were enacted, then most senators would have \nmore say in appropriation matters than they do presently. The Senate \nwould be able to pass funding bills and get their bills to conference \ncommittee with the House in time to send final legislation to the \npresident before the beginning of the fiscal year. And a more orderly \nand structured approach to appropriations would free the Senate to \nspend more time on other important legislation.\nConclusion\n    We must be realistic about what we are capable of doing. We cannot \nsee far enough over the horizon to effectively allocate resources three \nyears in advance. We can and must restore a system of annual budgeting \nthat will pose much less risk to the country than experimenting with a \nsystem that will almost certainly weaken a branch of this government \nthat is too weak already."
break,break,break,break,break
"","","polis","Mr. Polis","    The Chairman. You know, you made an analogy to baseball. \nLots of championship playoffs are no longer with stalemate. \nThey have rules now to where there are no ties, so you can't \ntie the game. There are provisions for what you do when you get \ninto trouble or are unable to make a decision. And I think this \nwould be one of those where we would give the power back to the \npeople that need it. And if the process would work well, we \nwould understand what it is and do it every other year, once \nagain for the success. Thank you very much, both of you, for \nyour testimony.\n    Mr. Dreier."
"dreier","Mr. Dreier","polis","Mr. Polis","    Thank you very much, Mr. Chairman. Thanks to \nboth of you for being here. And thanks, Ms. MacGuineas, for \nyour support of our effort here.\n    And I would like to just engage Mr. Lilly, if I might, for \na moment. First, I mean I disagree with a number of the \narguments you made. First of all, no one on this panel, \nDemocrat or Republican, has claimed that the States have been \nthe perfect example. I don't know how you came to the \nconclusion that something is coming from this panel. I went \nthrough the fact there has been an exchange, a give-and-take on \nthat. And some States have moved from annual to biennial, back \nto annual. Some have moved from biennial to annual, back to \nbiennial.\n    Mr. Lilly. My only point was that a lot more have moved \nfrom biennial to annual."
"dreier","Mr. Dreier","dreier","Mr. Dreier","    I understand that. I understand that. But the \nfact is, there has been this fluidity. And we did have an \nexample of--if you look at large States like Texas and Ohio, I \nmean there are a number of large States, and I know there is \nthis notion that it is only small States that have been \ninvolved in this, and that is not accurate.\n    The other thing that I would say is I think that you are \nwrong in claiming that half of the House and Senate would like \nto reduce the size of government and half wouldn't. I find many \nDemocrats join in the effort to try and bring about--Mr. Polis \nbeing an example--the size and scope and reach of government, \nand they want a greater degree of fiscal responsibility.\n    While I acknowledge we have gridlock here, I mean I think \nthat there are a number of things that have been done to \naddress that. Much more needs to be done. As I look at the \nstudies that have been done by the National Council of State \nLegislatures and then the study from the Center on Budget and \nPolicy Priorities, and I go to their conclusion, the National \nCouncil of State Legislatures actually points to the fact that \nthere may be enhanced oversight. And there is not a conclusion \non this. And similarly, the other group here, the Center, talks \nabout the idea of a pilot program.\n    What reaction do you have to what I threw out here of maybe \njust taking and building on what Mr. Young had talked about? \nBecause I mean, I think I have made it pretty clear I don't see \nthis as a panacea. I don't believe that all of the budget \nchallenges that we have, I don't believe that the problems that \nexist out there are all of a sudden going to be solved if we do \nmove to a biennial process. But I do think, again, back to what \nI started with, the Einstein quote, we have been doing this \nsince 1974. You have to acknowledge that the 1974 Budget \nImpoundment Act has not worked. And you know, you can point to \nthe Senate. Listen, Kent Conrad is one who again was a virulent \nopponent, I mean to this notion, and he believes that this \nwould go a long way towards doing it.\n    I understand the power of the hold and the changes to the \nrules in the Senate that need to be addressed. But I do think \nthat for us to explore this by taking some incremental steps, \nwhich is what I have thrown out on the table as an alternative \nto this, is something that would be worthy. What thoughts do \nyou have of our trying to look at that?\n    Mr. Lilly. Well, first of all, I think that the multiyear \nfunding is actually more prevalent than even Mr. Young--I mean, \nI can't think of any time that we have funded an aircraft \ncarrier that we didn't put the whole amount down. And that \nmoney is spent out over 5 years. If you go to the Public \nBuildings Office at the General Services Administration, one of \nthe problems we have right now is this Congress cut back the \nleasing funds, and they have multiyear leases, so they are \ngoing to have to pay cancellations simply because of the \nchanges. I don't think that is a good thing. I think that the \nAppropriations Committee ought to recognize that they are going \nto face those problems when they do that. It is not going to \nlessen when you have a multiyear or a single year.\n    But an awful lot of procurement is multiyear, an awful lot \nof the contracting the government does is multiyear. It is \npretty sensible most of the time, although I think you can find \nareas where it is not. One area that I think that this \naddresses that could be very important, is when we extend, when \nwe fail to pass appropriations bills on time and we let it go \ninto January, February, as we did then, when the money is \nfinally apportioned by OMB, agencies have about 6 months to \nobligate that money. That is not enough time to go through the \nregular contracting process. It results in short-circuiting \nthat. So no-bid contracts become more prevalent. It doesn't \nallow as good a review of grant applications as you should \nhave. And so I think we should try to address that.\n    My feeling is that the best way to address that is to put \nmore pressure on the Congress to finish appropriations in time. \nThe problem with going multiyear on the things that we don't \nalready, is you tend to start getting into controversial issues \nwhen you do that."
"dreier","Mr. Dreier","dreier","Mr. Dreier","    Would there be particular areas that you think \nwe might be able to explore it that are better than others?\n    Mr. Lilly. Let me give you an example of an information \nproblem we have and a problem with implementation. You take the \nBureau of Prisons. Now, that ought to be something, we kind of \nknow how many cases are in court, we know that the prison \npopulation is likely to grow. We have repeatedly appropriated \nless money than we needed there. Now, the reason is the Justice \nDepartment doesn't allow that information to be transmitted \nbecause they don't want to allocate that much money to the \nprisons. They want to keep it for initiatives that the Attorney \nGeneral has. So we end up with undercutting.\n    This has been verified both in GAO studies and the \nappropriations staff studies, that in fact Bureau of Prisons \nknew exactly what they wanted. Sure, we ought to just put them \non pretty much automatic pilot and say this is something that \nwe could go through down the years. But there is an awful lot \nof manipulation of the numbers there. And I think that \nmanipulation is likely to continue, whether you have biennial \nbudgets or annual budgets. We fail to anticipate their needs in \nan annual budget."
"dreier","Mr. Dreier","dreier","Mr. Dreier","    I just wondered if you might think about for \nus, as we look at possibly taking an incremental approach to \nthis, if you might think about areas where we could address \nsome of your valid concerns. I share your concern about \neconomic prognostication and the economic conditions for the \nfuture.\n    I mean, I do think that though some people say we will have \nmore continuing resolutions if we proceed with the biennial \nprocess, but you know what, we have continuing resolutions now. \nIf conditions, economic conditions do change and we need to \nhave the ability to address it, the fact that we have done this \nin a biennial way does not undermine the ability to address \nthose changing economic conditions in the future. So I think \nthat, you know, I mean it makes it challenging, I will \nacknowledge, but I think that there are also tremendous \nbenefits.\n    Anyway, I would love to have, you know, any thoughts or \nrecommendations that you might have, if you could take some \ntime, and even, you know, with your think tank if you could \nexplore steps because, again, it has been the opponents who \nhave talked about the idea of maybe exploring this with an \nincremental approach, and if you could do that, I would very \nmuch appreciate it.\n    Mr. Chairman, thank you very much for allowing me to ask \nthese distinguished panelists questions, and thanks again for \nholding this hearing. I think it has been very helpful, and \nagain I agree with your argument that we hope very much that we \ndon't have to, you know, a dozen years from now be dealing with \nthe same thing, and be able to take some kind of action on \nthis. Thanks to Mr. Polis, too, for his very thoughtful \nexploration of this issue.\n    The Chairman. Chairman Dreier, thank you for not only your \nleadership in this idea for the years that you have been in \nCongress, but also the time to apply the proper way to get it \ndone now so that we can gain the--so the American people can \nhave confidence in that which we do. Mr. Polis."
"polis","Mr. Polis","dreier","Mr. Dreier","    I want to thank our panelists for being here.\n    Just one quick question. We all have our kind of pet causes \nwith regard to the budget, and one that I have long been \ninterested in is why we have no capital budget at the Federal \nlevel, and that is a separate issue.\n    Other than that, I am wondering if moving to biennial \nbudgeting would, in fact, be a first step towards a capital \nbudget insofar as it would allow capital projects to be \nexpensed over 2 years under this proposal, rather than all in \nthe year that they are made. If either of you know the answer. \nIf not, we can find it elsewhere.\n    Ms. MacGuineas. I guess I will respond more broadly to the \ncapital budget, which has always been something that we have \nbeen drawn to, because obviously, I mean, one of the biggest \nchallenges we have is how do we repurpose our budget so that we \nfocus more on investment and away from consumption? And part of \nthe budget process, if it were to reward those changes, it \nwould make it much easier to do that, because right now you \ndon't get credit for investing in things that have returns over \ntime and promote growth. I think the risk has always been, of \ncourse, the political risk, which is that you start counting \neverything as investments, which just happens to be your \nfavorite program. And we have seen this in so many ways, that \nsomething that is pro-growth in times when the economy is good \nsuddenly becomes stimulus in times when the economy is bad. So \nI think that is the trade-off.\n    I am not sure that the expensing would be altered in terms \nof biennial budgeting because that would have to do with the \ntax laws. But do you know? I think that is a tax law issue more \nthan it is the budgeting window.\n    Mr. Lilly. Yeah, I agree. I mean, I certainly think there \nhas been a very destructive bias against investment in the \nFederal budget, and as entitlements grow and so forth, the \nappropriations process is squeezed down. That is one reason I \nthink you hear so many complaints about the uncertainty of \nFederal budgeting, is that the small part of the budget which \nis discretionary spending, particularly domestic discretionary \nspending, absorbs all of the desires for cuts, and that really \ncuts into investments.\n    The question with the capital budgeting is, which \ninvestments are you going to call investment? I mean, is \nhighway construction more of an investment than NIH research? \nAnd, you know, I would like to see something that is fairly \nbroad and deals with intellectual capital as well as physical \ncapital. But I also think Maya is right, that it is very hard \nto define."
